ensembl_transcript_id_version,gene_name
ENST00000377633,VIPR2
ENST00000402066,VIPR2
ENST00000421760,VIPR2
ENST00000320901,OR4F21
ENST00000320552,ZNF596
ENST00000308811,ZNF596
ENST00000640035,ZNF596
ENST00000398612,ZNF596
ENST00000352684,FBXO25
ENST00000382824,FBXO25
ENST00000350302,FBXO25
ENST00000276326,FBXO25
ENST00000523656,TDRP
ENST000003240791,TDRP
ENST00000522706,ERICH1
ENST00000262109,ERICH1
ENST00000637795,DLGAP2
ENST00000421627,DLGAP2
ENST00000612087,DLGAP2
ENST00000519254,CLN8
ENST00000635751,CLN8
ENST00000331222,CLN8
ENST00000637156,CLN8
ENST00000636934,CLN8
ENST00000637083,CLN8
ENST00000520991,CLN8
ENST00000635855,KBTBD11-OT1
ENST00000349830,ARHGEF10
ENST00000520359,ARHGEF10
ENST00000518288,ARHGEF10
ENST00000398564,ARHGEF10
ENST00000398560,ARHGEF10
ENST00000320248,KBTBD11
ENST00000262113,MYOM2
ENST00000523438,MYOM2
ENST00000537824,CSMD1
ENST00000635120,CSMD1
ENST00000400186,CSMD1
ENST00000602723,CSMD1
ENST00000520002,CSMD1
ENST00000602557,CSMD1
ENST00000519480,MCPH1
ENST000003446830,MCPH1
ENST00000522905,MCPH1
ENST00000629816,ANGPT2
ENST00000325203,ANGPT2
ENST000003383120,ANGPT2
ENST00000523120,ANGPT2
ENST000002855181,AGPAT5
ENST00000618742,XKR5
ENST00000297439,DEFB1
ENST00000297436,DEFA6
ENST00000297435,DEFA4
ENST00000382679,DEFA1
ENST00000382692,DEFA1
ENST00000382689,DEFA1B
ENST00000327857,DEFA3
ENST00000330590,DEFA5
ENST00000529559,USP17L1
ENST00000526929,USP17L4
ENST00000400156,ZNF705G
ENST00000318157,DEFB4B
ENST00000318124,DEFB103B
ENST00000359758,SPAG11B
ENST00000361111,SPAG11B
ENST00000297498,SPAG11B
ENST00000458665,SPAG11B
ENST00000528168,SPAG11B
ENST00000398462,SPAG11B
ENST00000317900,SPAG11B
ENST00000316169,DEFB104B
ENST00000335479,DEFB106B
ENST00000335510,DEFB105B
ENST00000355602,DEFB107B
ENST00000533250,PRR23D1
ENST00000650288,FAM90A7P
ENST00000648590,FAM90A22P
ENST00000648435,FAM90A23P
ENST00000648315,FAM90A14P
ENST00000647769,FAM90A18P
ENST00000648174,FAM90A16P
ENST00000647775,FAM90A8P
ENST00000650426,FAM90A17P
ENST00000647903,FAM90A19P
ENST00000648344,FAM90A9P
ENST00000533716,FAM90A10P
ENST00000528972,PRR23D2
ENST00000335021,DEFB107A
ENST00000334773,DEFB105A
ENST00000335186,DEFB106A
ENST00000314265,DEFB104A
ENST00000400125,SPAG11A
ENST00000434307,SPAG11A
ENST00000642566,SPAG11A
ENST00000326558,SPAG11A
ENST00000351436,SPAG11A
ENST00000454911,SPAG11A
ENST00000326625,SPAG11A
ENST00000314357,DEFB103A
ENST00000302247,DEFB4A
ENST00000400120,ZNF705B
ENST00000527080,USP17L8
ENST00000530484,USP17L3
ENST00000622241,PRAG1
ENST00000615670,PRAG1
ENST00000519106,CLDN23
ENST00000276282,MFHAS1
ENST00000519292,ERI1
ENST00000250263,ERI1
ENST00000310455,PPP1R3B
ENST00000519699,PPP1R3B
ENST000003104301,TNKS
ENST00000520408,TNKS
ENST00000522110,TNKS
ENST00000518281,TNKS
ENST00000317173,MSRA
ENST00000441698,MSRA
ENST00000518255,MSRA
ENST00000521209,MSRA
ENST00000528246,MSRA
ENST00000382490,MSRA
ENST00000647010,PRSS51
ENST00000636217,PRSS51
ENST00000637190,PRSS51
ENST00000647727,PRSS51
ENST00000328655,PRSS55
ENST00000522210,PRSS55
ENST00000382483,RP1L1
ENST000003045190,C8orf74
ENST00000304501,SOX7
ENST00000554914,PINX1
ENST00000314787,PINX1
ENST00000519088,PINX1
ENST00000416569,XKR6
ENST00000297303,XKR6
ENST00000221086,MTMR9
ENST00000526292,MTMR9
ENST00000382435,SLC35G5
ENST00000284486,FAM167A
ENST00000534308,FAM167A
ENST00000528897,FAM167A
ENST00000645242,BLK
ENST00000259089,BLK
ENST00000529894,BLK
ENST00000528712,GATA4
ENST00000532059,GATA4
ENST00000335135,GATA4
ENST00000622443,GATA4
ENST00000436750,NEIL2
ENST00000455213,NEIL2
ENST00000403422,NEIL2
ENST00000528323,NEIL2
ENST00000284503,NEIL2
ENST00000538689,FDFT1
ENST00000615631,FDFT1
ENST00000618539,FDFT1
ENST00000623368,FDFT1
ENST00000443614,FDFT1
ENST00000220584,FDFT1
ENST00000525900,FDFT1
ENST00000528812,FDFT1
ENST00000622850,FDFT1
ENST00000530664,FDFT1
ENST00000525954,FDFT1
ENST00000528643,FDFT1
ENST00000525777,FDFT1
ENST00000679121,CTSB
ENST00000676952,CTSB
ENST00000676825,CTSB
ENST000003530471,CTSB
ENST00000677650,CTSB
ENST00000676691,CTSB
ENST00000678598,CTSB
ENST00000677873,CTSB
ENST00000679128,CTSB
ENST00000678092,CTSB
ENST00000677671,CTSB
ENST00000678242,CTSB
ENST00000677366,CTSB
ENST00000677544,CTSB
ENST00000530640,CTSB
ENST00000677418,CTSB
ENST00000677047,CTSB
ENST00000676502,CTSB
ENST00000531089,CTSB
ENST00000678629,CTSB
ENST00000678145,CTSB
ENST00000678929,CTSB
ENST00000677819,CTSB
ENST00000677415,CTSB
ENST00000678357,CTSB
ENST00000676755,CTSB
ENST00000679051,CTSB
ENST00000453527,CTSB
ENST00000678067,CTSB
ENST00000679140,CTSB
ENST00000524654,CTSB
ENST00000533455,CTSB
ENST00000677082,CTSB
ENST00000534382,CTSB
ENST00000534510,CTSB
ENST00000531502,CTSB
ENST00000533572,CTSB
ENST00000345125,CTSB
ENST00000526645,CTSB
ENST00000532392,CTSB
ENST00000505496,CTSB
ENST00000534149,CTSB
ENST00000676843,CTSB
ENST00000524500,CTSB
ENST00000528965,CTSB
ENST00000527215,CTSB
ENST00000532656,CTSB
ENST00000526195,CTSB
ENST00000678615,CTSB
ENST00000530296,CTSB
ENST00000527243,CTSB
ENST00000534636,CTSB
ENST00000382209,DEFB136
ENST00000382208,DEFB135
ENST00000526438,DEFB134
ENST00000382205,DEFB134
ENST00000437818,DEFB130B
ENST00000400085,ZNF705D
ENST00000400078,ZNF705D
ENST00000530447,USP17L7
ENST00000333796,USP17L2
ENST00000448228,FAM86B1
ENST00000533852,FAM86B1
ENST00000534520,FAM86B1
ENST00000533513,FAM86B1
ENST00000400079,DEFB130A
ENST00000262365,FAM86B2
ENST00000309608,FAM86B2
ENST00000398246,LONRF1
ENST00000525024,LONRF1
ENST00000533751,LONRF1
ENST00000447063,TRMT9B
ENST00000524591,TRMT9B
ENST00000400069,TRMT9B
ENST00000528753,TRMT9B
ENST00000276297,DLC1
ENST00000358919,DLC1
ENST00000512044,DLC1
ENST00000520226,DLC1
ENST00000316609,DLC1
ENST00000511869,DLC1
ENST00000297324,C8orf48
ENST00000382080,SGCZ
ENST00000421524,SGCZ
ENST00000382020,TUSC3
ENST00000506802,TUSC3
ENST00000503731,TUSC3
ENST00000509380,TUSC3
ENST00000350896,MSR1
ENST000002621010,MSR1
ENST00000445506,MSR1
ENST00000355282,MSR1
ENST00000381998,MSR1
ENST00000180166,FGF20
ENST000003180630,MICU3
ENST000002620963,ZDHHC2
ENST00000361272,CNOT7
ENST00000523917,CNOT7
ENST00000628418,CNOT7
ENST00000324849,VPS37A
ENST00000521829,VPS37A
ENST00000521005,VPS37A
ENST000001801730,MTMR7
ENST00000521857,MTMR7
ENST00000494857,SLC7A2
ENST00000522656,SLC7A2
ENST00000470360,SLC7A2
ENST000000045314,SLC7A2
ENST00000398090,SLC7A2
ENST00000541323,PDGFRL
ENST000002516301,PDGFRL
ENST00000544260,MTUS1
ENST00000381869,MTUS1
ENST000002974880,MTUS1
ENST00000381861,MTUS1
ENST000002621020,MTUS1
ENST00000519263,MTUS1
ENST00000634613,MTUS1
ENST00000519066,MTUS1
ENST00000398056,FGL1
ENST00000522444,FGL1
ENST00000427924,FGL1
ENST00000381840,FGL1
ENST00000398054,FGL1
ENST00000381841,FGL1
ENST00000518650,FGL1
ENST000003250832,PCM1
ENST00000518537,PCM1
ENST00000519253,PCM1
ENST00000524226,PCM1
ENST00000637790,ASAH1
ENST00000520781,ASAH1
ENST00000381733,ASAH1
ENST00000637991,ASAH1
ENST00000636691,ASAH1
ENST00000637528,ASAH1
ENST00000637922,ASAH1
ENST00000636171,ASAH1
ENST00000636577,ASAH1
ENST00000637636,ASAH1
ENST00000636128,ASAH1
ENST00000636997,ASAH1
ENST00000636455,ASAH1
ENST000003141460,ASAH1
ENST00000637638,ASAH1
ENST00000637561,ASAH1
ENST00000636537,ASAH1
ENST00000637872,ASAH1
ENST00000636269,ASAH1
ENST00000307719,NAT1
ENST00000518029,NAT1
ENST00000545197,NAT1
ENST00000517492,NAT1
ENST00000520546,NAT1
ENST00000286479,NAT2
ENST00000520116,NAT2
ENST00000440756,PSD3
ENST000003270403,PSD3
ENST00000614430,PSD3
ENST00000615573,PSD3
ENST000002864852,PSD3
ENST00000428502,PSD3
ENST00000523619,PSD3
ENST00000265807,SH2D4A
ENST00000518040,SH2D4A
ENST00000519207,SH2D4A
ENST00000454498,CSGALNACT1
ENST000003322460,CSGALNACT1
ENST00000522854,CSGALNACT1
ENST00000397977,INTS10
ENST00000650287,LPL
ENST000002658081,SLC18A1
ENST000002763730,SLC18A1
ENST00000440926,SLC18A1
ENST00000437980,SLC18A1
ENST00000519026,SLC18A1
ENST00000381608,SLC18A1
ENST00000276390,ATP6V1B2
ENST00000265801,LZTS1
ENST00000381569,LZTS1
ENST00000522290,LZTS1
ENST00000616228,LZTS1
ENST00000524240,GFRA2
ENST00000517328,GFRA2
ENST00000518077,GFRA2
ENST00000517892,GFRA2
ENST00000276420,DOK2
ENST000002525124,XPO7
ENST00000433566,XPO7
ENST00000521157,NPM2
ENST00000397940,NPM2
ENST00000518119,NPM2
ENST000002898200,NPM2
ENST00000381530,NPM2
ENST00000615914,NPM2
ENST00000621538,NPM2
ENST00000518533,FGF17
ENST00000359441,FGF17
ENST00000381470,DMTN
ENST00000432128,DMTN
ENST00000443491,DMTN
ENST00000517600,DMTN
ENST00000523782,DMTN
ENST00000517305,DMTN
ENST00000265800,DMTN
ENST00000358242,DMTN
ENST00000523266,DMTN
ENST00000519907,DMTN
ENST00000415253,DMTN
ENST00000289921,FAM160B2
ENST00000613958,NUDT18
ENST00000611621,NUDT18
ENST00000381418,HR
ENST00000312841,HR
ENST00000680789,HR
ENST00000518377,CTD-2530N21.7
ENST00000334530,REEP4
ENST00000306306,REEP4
ENST00000523293,REEP4
ENST00000424267,LGI3
ENST00000306317,LGI3
ENST00000318561,SFTPC
ENST00000521315,SFTPC
ENST00000437090,SFTPC
ENST00000679463,SFTPC
ENST00000520605,SFTPC
ENST00000522109,SFTPC
ENST00000524255,SFTPC
ENST00000397814,BMP1
ENST00000354870,BMP1
ENST000003063493,BMP1
ENST000003063850,BMP1
ENST00000454243,PHYHIP
ENST00000321613,PHYHIP
ENST00000306433,POLR3D
ENST00000397802,POLR3D
ENST000003567661,PIWIL2
ENST00000521356,PIWIL2
ENST00000454009,PIWIL2
ENST00000611073,PIWIL2
ENST000003597410,SLC39A14
ENST00000381237,SLC39A14
ENST000002400950,SLC39A14
ENST00000289952,SLC39A14
ENST00000518852,PPP3CC
ENST000002401390,PPP3CC
ENST000002899632,PPP3CC
ENST00000397775,PPP3CC
ENST000002401232,SORBS3
ENST00000523965,SORBS3
ENST000003391621,PDLIM2
ENST000003083541,PDLIM2
ENST00000397760,PDLIM2
ENST00000397761,PDLIM2
ENST00000622702,PDLIM2
ENST00000409141,PDLIM2
ENST00000265810,PDLIM2
ENST00000409417,PDLIM2
ENST00000464275,PDLIM2
ENST00000614502,PDLIM2
ENST00000443561,PDLIM2
ENST00000430850,AC037459.4
ENST000002899890,C8orf58
ENST00000409586,C8orf58
ENST00000614574,C8orf58
ENST00000615223,C8orf58
ENST00000308511,CCAR2
ENST00000521301,CCAR2
ENST00000389279,CCAR2
ENST00000520861,CCAR2
ENST00000613179,CCAR2
ENST000002764161,BIN3
ENST00000519513,BIN3
ENST00000399977,BIN3
ENST00000520292,BIN3
ENST00000640731,BIN3
ENST00000522268,BIN3
ENST00000317216,EGR3
ENST00000522910,EGR3
ENST00000519492,EGR3
ENST00000256404,PEBP4
ENST00000519685,RHOBTB2
ENST00000522948,RHOBTB2
ENST00000251822,RHOBTB2
ENST00000276431,TNFRSF10B
ENST00000347739,TNFRSF10B
ENST00000520607,RP11-875O11.4
ENST00000356864,TNFRSF10C
ENST00000312584,TNFRSF10D
ENST00000221132,TNFRSF10A
ENST00000613472,TNFRSF10A
ENST00000397677,CHMP7
ENST00000313219,CHMP7
ENST00000625275,R3HCC1
ENST00000411463,R3HCC1
ENST000002658062,R3HCC1
ENST00000389131,LOXL2
ENST000003562060,ENTPD4
ENST00000358689,ENTPD4
ENST00000417069,ENTPD4
ENST00000519973,SLC25A37
ENST00000380871,NKX3-1
ENST00000523261,NKX3-1
ENST00000325017,NKX2-6
ENST00000290271,STC1
ENST00000524323,STC1
ENST00000265769,ADAM28
ENST00000437154,ADAM28
ENST00000256412,ADAMDEC1
ENST00000522298,ADAMDEC1
ENST00000441335,ADAM7
ENST000001752380,ADAM7
ENST00000380789,ADAM7
ENST00000520720,ADAM7
ENST00000518131,NEFM
ENST000002211660,NEFM
ENST00000437366,NEFM
ENST00000433454,NEFM
ENST00000610854,NEFL
ENST000002764402,DOCK5
ENST00000410074,DOCK5
ENST00000481100,DOCK5
ENST00000421054,GNRH1
ENST00000276414,GNRH1
ENST00000221200,KCTD9
ENST00000380665,CDCA2
ENST00000330560,CDCA2
ENST00000520164,EBF2
ENST00000408929,EBF2
ENST00000535548,EBF2
ENST00000380737,PPP2R2A
ENST00000665949,PPP2R2A
ENST00000660435,PPP2R2A
ENST00000315985,PPP2R2A
ENST00000380629,BNIP3L
ENST00000523515,BNIP3L
ENST00000520409,BNIP3L
ENST00000518611,BNIP3L
ENST00000522362,PNMA2
ENST00000521913,DPYSL2
ENST00000311151,DPYSL2
ENST00000523027,DPYSL2
ENST00000380586,ADRA1A
ENST00000380582,ADRA1A
ENST00000519229,ADRA1A
ENST00000354550,ADRA1A
ENST00000380573,ADRA1A
ENST00000276393,ADRA1A
ENST00000380572,ADRA1A
ENST00000350889,STMN4
ENST00000519997,STMN4
ENST000002657701,STMN4
ENST00000523048,STMN4
ENST00000519614,STMN4
ENST00000522908,STMN4
ENST00000305364,TRIM35
ENST00000521253,TRIM35
ENST00000397501,PTK2B
ENST000003460490,PTK2B
ENST00000420218,PTK2B
ENST00000517339,PTK2B
ENST00000407991,CHRNA2
ENST00000520933,CHRNA2
ENST00000240132,CHRNA2
ENST00000517536,EPHX2
ENST00000521400,EPHX2
ENST00000521780,EPHX2
ENST00000380476,EPHX2
ENST00000518379,EPHX2
ENST000003164035,CLU
ENST00000405140,CLU
ENST00000523500,CLU
ENST00000337221,SCARA3
ENST00000301904,SCARA3
ENST00000356537,CCDC25
ENST00000522915,CCDC25
ENST000003051883,ESCO2
ENST00000397418,ESCO2
ENST00000301905,PBK
ENST00000522944,PBK
ENST00000354914,SCARA5
ENST00000380385,SCARA5
ENST00000524352,SCARA5
ENST00000518030,SCARA5
ENST00000413272,NUGGC
ENST00000521015,ELP3
ENST00000380353,ELP3
ENST00000537665,ELP3
ENST00000524103,ELP3
ENST000002563983,ELP3
ENST00000301908,PNOC
ENST00000522209,PNOC
ENST000003444230,ZNF395
ENST00000523202,ZNF395
ENST00000523095,ZNF395
ENST00000380254,FBXO16
ENST00000346498,FBXO16
ENST00000518734,FBXO16
ENST00000519471,FBXO16
ENST00000537916,FZD3
ENST00000240093,FZD3
ENST00000523149,EXTL3
ENST00000220562,EXTL3
ENST00000521022,INTS9
ENST00000416984,INTS9
ENST00000521777,INTS9
ENST00000558662,HMBOX1
ENST000002877015,HMBOX1
ENST00000523613,HMBOX1
ENST00000397358,HMBOX1
ENST00000519047,HMBOX1
ENST00000355231,HMBOX1
ENST00000524238,HMBOX1
ENST00000524189,KIF13B
ENST00000521515,KIF13B
ENST00000240100,DUSP4
ENST00000240101,DUSP4
ENST000002562551,SARAF
ENST00000545648,SARAF
ENST000003212503,LEPROTL1
ENST00000518001,LEPROTL1
ENST00000442880,LEPROTL1
ENST00000523116,LEPROTL1
ENST00000518192,LEPROTL1
ENST00000320542,MBOAT4
ENST00000520829,DCTN6
ENST00000221114,DCTN6
ENST00000339877,RBPMS
ENST00000320203,RBPMS
ENST00000287771,RBPMS
ENST00000397323,RBPMS
ENST00000517860,RBPMS
ENST00000520161,RBPMS
ENST00000519647,RBPMS
ENST00000520191,RBPMS
ENST00000355904,GTF2E2
ENST00000517349,SMIM18
ENST00000626298,SMIM18
ENST000002211301,GSR
ENST00000537535,GSR
ENST00000541648,GSR
ENST00000546342,GSR
ENST00000620074,UBXN8
ENST000002656160,UBXN8
ENST00000341403,UBXN8
ENST00000615729,UBXN8
ENST00000518564,PPP2CB
ENST00000221138,PPP2CB
ENST00000638951,TEX15
ENST00000643185,TEX15
ENST00000256246,TEX15
ENST00000339382,PURG
ENST00000475541,PURG
ENST00000298139,WRN
ENST00000519301,NRG1
ENST00000652698,NRG1
ENST00000520407,NRG1
ENST00000614767,NRG1
ENST00000523079,NRG1
ENST00000650919,NRG1
ENST00000356819,NRG1
ENST00000650967,NRG1
ENST00000652588,NRG1
ENST00000521670,NRG1
ENST00000287842,NRG1
ENST00000650980,NRG1
ENST00000405005,NRG1
ENST00000651333,NRG1
ENST00000652592,NRG1
ENST00000520502,NRG1
ENST00000523041,NRG1
ENST00000650819,NRG1
ENST00000539990,NRG1
ENST00000652575,RP11-317J8.1
ENST000003276710,FUT10
ENST00000518672,FUT10
ENST00000524021,FUT10
ENST00000613904,TTI2
ENST00000431156,TTI2
ENST00000360742,TTI2
ENST00000520636,TTI2
ENST000003601281,MAK16
ENST00000256257,RNF122
ENST00000256261,DUSP26
ENST00000523956,DUSP26
ENST00000404895,UNC5D
ENST00000420357,UNC5D
ENST00000287272,UNC5D
ENST00000416672,UNC5D
ENST00000453357,UNC5D
ENST00000449677,UNC5D
ENST00000399881,KCNU1
ENST00000331569,ZNF703
ENST00000523887,ERLIN2
ENST00000648919,ERLIN2
ENST00000519638,ERLIN2
ENST00000518586,ERLIN2
ENST000003351710,ERLIN2
ENST00000523107,ERLIN2
ENST00000328195,PLPBP
ENST00000412232,ADGRA2
ENST000003152151,ADGRA2
ENST000002206591,BRF2
ENST00000520601,BRF2
ENST00000521170,BRF2
ENST00000287263,RAB11FIP1
ENST00000330843,RAB11FIP1
ENST00000522727,RAB11FIP1
ENST00000524118,RAB11FIP1
ENST00000307599,GOT1L1
ENST00000647937,RP11-205M5.4
ENST00000345060,ADRB3
ENST00000338825,EIF4EBP1
ENST00000545394,ASH2L
ENST000003438231,ASH2L
ENST00000428278,ASH2L
ENST00000521652,ASH2L
ENST00000276449,STAR
ENST00000520755,LSM1
ENST00000311351,LSM1
ENST00000432471,BAG4
ENST00000287322,BAG4
ENST00000397166,DDHD2
ENST00000520272,DDHD2
ENST00000517385,DDHD2
ENST00000529845,DDHD2
ENST00000529359,PLPP5
ENST00000424479,PLPP5
ENST00000531823,PLPP5
ENST00000422581,PLPP5
ENST00000419686,PLPP5
ENST000003170253,NSD3
ENST00000433384,NSD3
ENST00000527502,NSD3
ENST00000316985,NSD3
ENST00000519476,LETM2
ENST00000297720,LETM2
ENST00000524874,LETM2
ENST00000379957,LETM2
ENST00000523983,LETM2
ENST00000527710,LETM2
ENST00000397091,FGFR1
ENST00000341462,FGFR1
ENST00000447712,FGFR1
ENST00000532791,FGFR1
ENST00000425967,FGFR1
ENST00000683765,FGFR1
ENST00000397113,FGFR1
ENST00000356207,FGFR1
ENST00000335922,FGFR1
ENST000003263240,FGFR1
ENST00000683815,FGFR1
ENST00000684654,FGFR1
ENST00000397103,FGFR1
ENST00000397108,FGFR1
ENST00000519416,TACC1
ENST00000520615,TACC1
ENST00000520340,TACC1
ENST00000518415,TACC1
ENST00000317827,TACC1
ENST000002765202,TACC1
ENST00000520973,TACC1
ENST00000520611,TACC1
ENST00000521746,PLEKHA2
ENST00000616927,PLEKHA2
ENST00000617275,PLEKHA2
ENST00000616834,PLEKHA2
ENST00000302495,HTRA4
ENST00000456845,TM2D2
ENST00000456397,TM2D2
ENST00000397070,TM2D2
ENST00000676765,ADAM9
ENST00000466936,ADAM9
ENST00000677582,ADAM9
ENST00000676643,ADAM9
ENST00000676936,ADAM9
ENST00000677004,ADAM9
ENST00000487273,ADAM9
ENST00000481513,ADAM9
ENST00000437682,ADAM32
ENST00000519315,ADAM32
ENST00000379907,ADAM32
ENST000002657070,ADAM18
ENST00000379866,ADAM18
ENST00000520772,ADAM18
ENST00000347580,ADAM2
ENST00000379853,ADAM2
ENST00000265708,ADAM2
ENST00000622267,ADAM2
ENST00000521880,ADAM2
ENST00000522495,IDO1
ENST00000518237,IDO1
ENST00000502986,IDO2
ENST00000389060,IDO2
ENST00000315792,TCIM
ENST000002977371,ZMAT4
ENST000003157691,ZMAT4
ENST00000220772,SFRP1
ENST00000379845,SFRP1
ENST00000518270,GOLGA7
ENST00000520817,GOLGA7
ENST00000405786,GOLGA7
ENST00000357743,GOLGA7
ENST00000520710,GINS4
ENST00000518671,GINS4
ENST00000523277,GINS4
ENST00000276533,GINS4
ENST00000396987,GPAT4
ENST00000518699,NKX6-3
ENST00000524115,NKX6-3
ENST00000347528,ANK1
ENST000002897343,ANK1
ENST000002657093,ANK1
ENST00000522231,ANK1
ENST00000522543,ANK1
ENST000003142142,ANK1
ENST00000348036,ANK1
ENST00000265713,KAT6A
ENST00000406337,KAT6A
ENST00000396930,KAT6A
ENST00000485568,KAT6A
ENST00000426524,KAT6A
ENST00000518421,AP3M2
ENST00000174653,AP3M2
ENST00000396926,AP3M2
ENST00000517922,AP3M2
ENST00000220809,PLAT
ENST00000429089,PLAT
ENST00000679151,PLAT
ENST00000352041,PLAT
ENST00000679300,PLAT
ENST00000519510,PLAT
ENST00000429710,PLAT
ENST00000524009,PLAT
ENST00000520810,IKBKB
ENST00000520835,IKBKB
ENST00000518983,IKBKB
ENST00000522147,IKBKB
ENST00000265421,POLB
ENST00000521492,POLB
ENST00000220812,DKK4
ENST00000522572,VDAC3
ENST00000022615,VDAC3
ENST00000521158,VDAC3
ENST00000520262,SLC20A2
ENST00000342228,SLC20A2
ENST00000520179,SLC20A2
ENST00000438528,SMIM19
ENST00000417410,SMIM19
ENST00000414154,SMIM19
ENST00000416469,SMIM19
ENST00000490331,SMIM19
ENST00000289957,CHRNB3
ENST00000276410,CHRNA6
ENST00000534622,CHRNA6
ENST00000254250,THAP1
ENST00000345117,THAP1
ENST00000319104,RNF170
ENST00000534961,RNF170
ENST00000527424,RNF170
ENST00000526349,RNF170
ENST00000319073,RNF170
ENST00000307602,HOOK3
ENST00000534420,RP11-598P20.5
ENST00000302279,FNTA
ENST00000529687,FNTA
ENST00000676193,POMK
ENST000003313730,POMK
ENST00000674937,POMK
ENST00000379644,HGSNAT
ENST00000521576,HGSNAT
ENST00000541342,SPIDR
ENST00000518074,SPIDR
ENST00000297423,SPIDR
ENST00000517693,SPIDR
ENST00000518060,SPIDR
ENST00000408965,CEBPD
ENST00000314191,PRKDC
ENST00000338368,PRKDC
ENST00000648407,MCM4
ENST00000649838,MCM4
ENST00000649919,MCM4
ENST00000262105,MCM4
ENST00000649973,MCM4
ENST00000650216,MCM4
ENST00000521346,UBE2V2
ENST00000523111,UBE2V2
ENST00000517630,UBE2V2
ENST00000520809,UBE2V2
ENST00000433756,EFCAB1
ENST00000262103,EFCAB1
ENST00000523092,EFCAB1
ENST00000020945,SNAI2
ENST00000517663,PPDPFL
ENST00000399653,PPDPFL
ENST00000522267,PPDPFL
ENST00000303202,PPDPFL
ENST00000518864,SNTG1
ENST00000642720,SNTG1
ENST00000642164,SNTG1
ENST00000644093,SNTG1
ENST00000643999,SNTG1
ENST00000647073,SNTG1
ENST00000646880,SNTG1
ENST00000643809,SNTG1
ENST00000517473,SNTG1
ENST00000642826,SNTG1
ENST00000643740,SNTG1
ENST00000647273,SNTG1
ENST00000642377,SNTG1
ENST00000356297,PXDNL
ENST00000544451,PCMTD1
ENST00000360540,PCMTD1
ENST00000522514,PCMTD1
ENST00000521344,PCMTD1
ENST000002764801,ST18
ENST00000358543,ALKAL1
ENST00000523939,ALKAL1
ENST000000250080,RB1CC1
ENST00000435644,RB1CC1
ENST00000674939,NPBWR1
ENST00000265572,OPRK1
ENST00000673285,OPRK1
ENST00000524278,OPRK1
ENST00000520287,OPRK1
ENST00000359530,ATP6V1H
ENST00000355221,ATP6V1H
ENST00000520188,ATP6V1H
ENST00000396774,ATP6V1H
ENST00000297313,RGS20
ENST000003442770,RGS20
ENST00000522225,RGS20
ENST00000276500,RGS20
ENST00000396401,TCEA1
ENST00000521604,TCEA1
ENST00000522635,TCEA1
ENST00000640382,TCEA1
ENST00000640041,TCEA1
ENST00000520534,TCEA1
ENST00000518784,TCEA1
ENST00000640873,TCEA1
ENST00000638322,TCEA1
ENST00000316963,LYPLA1
ENST00000618741,LYPLA1
ENST00000618914,LYPLA1
ENST000003432310,LYPLA1
ENST00000522007,LYPLA1
ENST00000260102,MRPL15
ENST00000297316,SOX17
ENST00000636932,RP1
ENST00000637698,RP1
ENST00000220676,RP1
ENST00000327381,XKR4
ENST00000622811,XKR4
ENST00000617782,TMEM68
ENST00000434581,TMEM68
ENST00000334667,TMEM68
ENST00000617977,TMEM68
ENST00000519784,TMEM68
ENST00000523073,TMEM68
ENST00000521229,TMEM68
ENST00000522576,TMEM68
ENST00000260129,TGS1
ENST00000520220,LYN
ENST00000519728,LYN
ENST00000519807,RPS20
ENST00000524349,RPS20
ENST00000009589,RPS20
ENST00000520627,RPS20
ENST00000521262,RPS20
ENST00000523936,RPS20
ENST00000519606,RPS20
ENST00000518875,RPS20
ENST00000311923,MOS
ENST00000316981,PLAG1
ENST00000423799,PLAG1
ENST00000429357,PLAG1
ENST00000521831,CHCHD7
ENST00000303759,CHCHD7
ENST00000517933,CHCHD7
ENST00000355315,CHCHD7
ENST00000518801,CHCHD7
ENST00000523975,CHCHD7
ENST00000396723,CHCHD7
ENST00000523061,CHCHD7
ENST00000521524,CHCHD7
ENST00000519367,CHCHD7
ENST00000303749,SDR16C5
ENST00000396721,SDR16C5
ENST00000522671,SDR16C5
ENST00000314922,PENK
ENST00000451791,PENK
ENST00000523051,PENK
ENST00000518770,PENK
ENST00000262644,BPNT2
ENST00000361488,FAM110B
ENST00000399598,UBXN2B
ENST00000301645,CYP7A1
ENST00000447182,SDCBP
ENST00000413219,SDCBP
ENST00000424270,SDCBP
ENST00000523483,SDCBP
ENST00000520168,SDCBP
ENST00000260130,SDCBP
ENST00000630925,SDCBP
ENST00000447267,SDCBP
ENST00000038176,NSMAF
ENST00000427130,NSMAF
ENST00000361421,TOX
ENST00000317995,CA8
ENST00000531289,RAB2A
ENST000002626462,RAB2A
ENST00000529579,RAB2A
ENST00000423902,CHD7
ENST00000524602,CHD7
ENST00000525508,CHD7
ENST00000519846,CLVS1
ENST00000325897,CLVS1
ENST00000518592,CLVS1
ENST00000379454,ASPH
ENST00000541428,ASPH
ENST00000522919,ASPH
ENST00000356457,ASPH
ENST00000445642,ASPH
ENST00000519234,ASPH
ENST00000518068,ASPH
ENST00000517903,ASPH
ENST00000517847,ASPH
ENST00000522835,ASPH
ENST00000517856,ASPH
ENST00000389204,ASPH
ENST00000522603,ASPH
ENST000003794490,ASPH
ENST00000517661,ASPH
ENST00000519049,NKAIN3
ENST00000675749,NKAIN3
