ensembl_transcript_id_version,ensembl_gene_id_version
ENST00000592734,ENSG000000896855
ENST00000374946,ENSG000002042782
ENST00000421688,ENSG000002042782
ENST00000586400,ENSG000002042782
ENST00000551068,ENSG000002042782
ENST00000550981,ENSG000002042782
ENST00000330871,ENSG00000184557
ENST000002627641,ENSG000000871579
ENST00000389840,ENSG000001877757
ENST00000585509,ENSG000001086696
ENST00000589297,ENSG000001086696
ENST00000591455,ENSG000001086696
ENST00000446868,ENSG000001086696
ENST00000361101,ENSG000001086696
ENST00000589296,ENSG000001086696
ENST00000542802,ENSG000000554839
ENST000003120100,ENSG000000554839
ENST00000449938,ENSG000000554839
ENST00000589424,ENSG000000554839
ENST00000590546,ENSG000000554839
ENST00000585421,ENSG000000358622
ENST00000536189,ENSG000000358622
ENST000002627681,ENSG000000358622
ENST00000586057,ENSG000000358622
ENST00000322630,ENSG000001784040
ENST00000619342,ENSG000001784040
ENST00000591778,ENSG000001086793
ENST00000262776,ENSG000001086793
ENST00000585407,ENSG000001086793
ENST000003924460,ENSG000001713027
ENST00000620915,ENSG000001713027
ENST00000302345,ENSG000001713027
ENST00000591773,ENSG000001713027
ENST00000578229,ENSG000001739185
ENST00000354124,ENSG000001739185
ENST00000580454,ENSG000001739185
ENST00000579760,ENSG000001739185
ENST00000339142,ENSG000001739185
ENST00000311661,ENSG000001739185
ENST00000392445,ENSG000001739185
ENST00000581774,ENSG000001739185
ENST00000583904,ENSG000001739185
ENST00000580474,ENSG000001739185
ENST000003115954,ENSG000001672807
ENST00000579016,ENSG000001672807
ENST00000583458,ENSG000001672819
ENST00000582043,ENSG000001672819
ENST00000580155,ENSG000001672819
ENST00000584778,ENSG000001672819
ENST000003283130,ENSG000001821560
ENST00000310942,ENSG000001738941
ENST00000269399,ENSG000001738941
ENST00000269385,ENSG000001415701
ENST00000269397,ENSG000001415825
ENST00000448310,ENSG000001415825
ENST00000310924,ENSG000001672916
ENST00000576768,ENSG000001672916
ENST000003408481,ENSG000001672916
ENST00000572862,ENSG000001672916
ENST00000570373,ENSG000001672916
ENST00000374877,ENSG000001415195
ENST00000397545,ENSG000001415195
ENST00000269318,ENSG000001415195
ENST00000374876,ENSG000001415195
ENST00000302262,ENSG000001712983
ENST00000390015,ENSG000001712983
ENST00000649764,ENSG000001415432
ENST00000647795,ENSG000001415432
ENST00000576547,ENSG000001415432
ENST00000573882,ENSG000001415278
ENST00000648509,ENSG000001415278
ENST00000651672,ENSG000001415278
ENST00000570421,ENSG000001415278
ENST00000344227,ENSG000001415278
ENST000003263171,ENSG000001815233
ENST00000570923,ENSG000001815233
ENST00000361193,ENSG000001810455
ENST00000411502,ENSG000001810455
ENST00000546047,ENSG000001810455
ENST00000572725,ENSG000001810455
ENST00000508628,ENSG000001738219
ENST00000582970,ENSG000001738219
ENST00000319921,ENSG000001738219
ENST00000520367,ENSG000001738187
ENST00000518137,ENSG000001738187
ENST00000523999,ENSG000001738187
ENST00000323854,ENSG000001738187
ENST00000522751,ENSG000001738187
ENST00000520284,ENSG000001738187
ENST00000517795,ENSG000001738187
ENST00000518907,ENSG000001738187
ENST00000518644,ENSG000001738187
ENST00000518901,ENSG000001738187
ENST00000517295,ENSG000001738187
ENST00000306773,ENSG00000171246
ENST00000306801,ENSG000001415645
ENST00000570891,ENSG000001415645
ENST00000544334,ENSG000001415645
ENST00000325167,ENSG00000176108
ENST000003212801,ENSG000001758666
ENST00000428708,ENSG000001758666
ENST00000575712,ENSG000001758666
ENST00000575245,ENSG000001758666
ENST00000435091,ENSG000001758666
ENST000003213000,ENSG000001758666
ENST00000416299,ENSG000001758666
ENST00000417379,ENSG000001814094
ENST00000326724,ENSG000001814094
ENST00000637878,ENSG00000225180
ENST00000374782,ENSG000001415774
ENST00000450824,ENSG000001415774
ENST00000269392,ENSG000001415774
ENST00000575907,ENSG000001415774
ENST00000637944,ENSG000001673021
ENST00000300714,ENSG000001673021
ENST00000431388,ENSG00000224877
ENST00000374759,ENSG000001576373
ENST00000288439,ENSG000001576373
ENST00000675386,ENSG000002660740
ENST00000584436,ENSG000002660740
ENST00000307745,ENSG000002660740
ENST00000681052,ENSG000001840093
ENST00000573283,ENSG000001840093
ENST00000679480,ENSG000001840093
ENST00000570382,ENSG000001840093
ENST00000615544,ENSG000001840093
ENST00000575842,ENSG000001840093
ENST00000575087,ENSG000001840093
ENST00000644774,ENSG000001840093
ENST00000571721,ENSG000001840093
ENST00000571691,ENSG000001840093
ENST00000575659,ENSG000001840093
ENST00000575994,ENSG000001840093
ENST00000417245,ENSG000001867652
ENST00000334850,ENSG000001867652
ENST00000425898,ENSG000001855047
ENST000003277873,ENSG000001855047
ENST000003311341,ENSG000001824464
ENST00000572760,ENSG000001824464
ENST00000573876,ENSG000001824464
ENST00000374747,ENSG000001824464
ENST00000625705,ENSG000001824464
ENST00000574882,ENSG000001826120
ENST00000611590,ENSG000001826120
ENST000003310560,ENSG000001855272
ENST00000571224,ENSG000001855272
ENST00000571004,ENSG000001855272
ENST00000374741,ENSG00000204237
ENST00000571503,ENSG00000204237
ENST000003292143,ENSG000001852983
ENST00000622299,ENSG00000214087
ENST00000573392,ENSG00000214087
ENST00000574938,ENSG00000214087
ENST00000570561,ENSG00000214087
ENST00000576135,ENSG00000214087
ENST00000573715,ENSG00000214087
ENST00000677161,ENSG000001853594
ENST00000676462,ENSG000001853594
ENST00000679336,ENSG000001853594
ENST00000678196,ENSG000001853594
ENST00000677243,ENSG000001853594
ENST00000677044,ENSG000001853594
ENST00000677109,ENSG000001853594
ENST00000677484,ENSG000001853594
ENST00000678105,ENSG000001853594
ENST00000329138,ENSG000001853594
ENST00000677225,ENSG000001853594
ENST00000678866,ENSG000001853594
ENST00000676729,ENSG000001853594
ENST00000333676,ENSG00000262814
ENST00000571730,ENSG00000262660
ENST00000545862,ENSG000001830482
ENST000003506900,ENSG000001830482
ENST00000331531,ENSG000001830482
ENST00000570996,ENSG000002156440
ENST00000400723,ENSG000002156440
ENST00000457257,ENSG00000225663
ENST00000455127,ENSG00000225663
ENST00000576730,ENSG00000225663
ENST00000572645,ENSG00000225663
ENST00000538396,ENSG00000225663
ENST00000573478,ENSG00000225663
ENST00000574190,ENSG00000225663
ENST00000570507,ENSG00000225663
ENST00000576679,ENSG00000225663
ENST00000576431,ENSG00000225663
ENST00000575061,ENSG00000225663
ENST00000330261,ENSG00000182676
ENST00000570394,ENSG00000182676
ENST00000680226,ENSG000001856246
ENST00000571617,ENSG000001856246
ENST00000681161,ENSG000001856246
ENST00000680884,ENSG000001856246
ENST00000681693,ENSG000001856246
ENST00000331483,ENSG000001856246
ENST00000680914,ENSG000001856246
ENST00000680593,ENSG000001856246
ENST00000574914,ENSG000001856246
ENST00000680400,ENSG000001856246
ENST00000576390,ENSG000001856246
ENST00000415593,ENSG000001856246
ENST00000680191,ENSG000001856246
ENST00000679439,ENSG000001856246
ENST00000439918,ENSG000001856246
ENST00000681020,ENSG000001856246
ENST00000570907,ENSG000001856246
ENST000002693212,ENSG000001415222
ENST00000400721,ENSG000001415222
ENST00000584461,ENSG000001415222
ENST00000541078,ENSG000001415222
ENST00000580685,ENSG000001415222
ENST00000581876,ENSG000001415222
ENST00000505490,ENSG00000183684
ENST00000571570,ENSG000001415528
ENST00000572639,ENSG000001415528
ENST00000612413,ENSG000001415528
ENST00000579978,ENSG000001415528
ENST00000582222,ENSG000001415528
ENST00000577425,ENSG000001415528
ENST000003448770,ENSG000001415528
ENST00000571024,ENSG000001415528
ENST00000574924,ENSG000001415528
ENST00000572851,ENSG000001415528
ENST00000357385,ENSG000001415528
ENST00000584314,ENSG000001415528
ENST00000571874,ENSG000001415528
ENST00000578550,ENSG000001415528
ENST00000577747,ENSG000001415528
ENST00000579133,ENSG000001415528
ENST00000392376,ENSG000001415528
ENST00000583839,ENSG000001415528
ENST00000578544,ENSG000001415528
ENST00000575195,ENSG000001415528
ENST00000573081,ENSG00000183979
ENST00000333383,ENSG00000183979
ENST00000538936,ENSG000001858131
ENST00000331285,ENSG000001858131
ENST00000538721,ENSG000001858131
ENST00000571105,ENSG000001858131
ENST00000570391,ENSG000001858131
ENST00000570388,ENSG000001858131
ENST000003286661,ENSG000001875314
ENST00000357736,ENSG000001970631
ENST00000392366,ENSG000001970631
ENST00000337943,ENSG000001830107
ENST00000403172,ENSG000001830107
ENST00000619204,ENSG000001830107
ENST00000629768,ENSG000001830107
ENST000003298753,ENSG000001830107
ENST00000577756,ENSG000001830107
ENST00000402252,ENSG000001830107
ENST00000409745,ENSG00000185105
ENST00000409678,ENSG000001852692
ENST000003067291,ENSG000001696966
ENST00000306739,ENSG000001696966
ENST00000581647,ENSG000001696966
ENST00000580534,ENSG000001696966
ENST00000392359,ENSG000001696895
ENST00000580435,ENSG000001696895
ENST000003067040,ENSG000001696895
ENST00000584347,ENSG000001696895
ENST00000306688,ENSG00000169683
ENST00000306897,ENSG00000169750
ENST00000306869,ENSG00000169738
ENST00000310496,ENSG000001697332
ENST00000429557,ENSG000001697332
ENST00000578552,ENSG000001697272
ENST00000320548,ENSG000001697272
ENST00000624957,ENSG000001697272
ENST00000623691,ENSG000001697272
ENST000003068230,ENSG000001697272
ENST00000392358,ENSG000001697272
ENST00000623761,ENSG000001697272
ENST000003067960,ENSG000001697188
ENST000003543211,ENSG000001697188
ENST00000306749,ENSG00000169710
ENST00000634990,ENSG00000169710
ENST00000389641,ENSG000001761559
ENST00000392347,ENSG000001761559
ENST00000665763,ENSG000001761559
ENST00000392346,ENSG000001761559
ENST00000392343,ENSG000001761559
ENST00000580098,ENSG000001415268
ENST00000582743,ENSG000001415268
ENST00000581287,ENSG000001415268
ENST00000617373,ENSG000001415268
ENST00000619321,ENSG000001415268
ENST00000398519,ENSG000001415514
ENST000003140280,ENSG000001415514
ENST00000392334,ENSG000001415514
ENST00000584284,ENSG00000173762
ENST00000312648,ENSG00000173762
ENST00000583376,ENSG00000173762
ENST00000578509,ENSG00000173762
ENST00000269389,ENSG00000141574
ENST00000580437,ENSG00000141574
ENST00000333437,ENSG00000182459
ENST00000313135,ENSG00000181408
ENST000003130560,ENSG000001813963
ENST00000329197,ENSG000001813963
ENST000003370140,ENSG000001696607
ENST000003279495,ENSG000001696607
ENST00000577944,ENSG000001696607
ENST00000644009,ENSG000001696607
ENST000003066450,ENSG000001789278
ENST000003425722,ENSG000001789278
ENST00000437807,ENSG000001789278
ENST00000434650,ENSG000001789278
ENST00000583617,ENSG000001789278
ENST00000577436,ENSG000001789278
ENST00000585064,ENSG000001789278
ENST00000577732,ENSG000001789278
ENST00000578919,ENSG000001789278
ENST00000580560,ENSG000001789278
ENST00000581196,ENSG000001789278
ENST00000584503,ENSG000001789278
ENST00000585080,ENSG000001789278
ENST00000578913,ENSG000001789278
ENST00000390006,ENSG000001415628
ENST000003454151,ENSG000001415628
ENST00000412079,ENSG000001415628
ENST00000457415,ENSG000001415628
ENST000003097946,ENSG000001415628
ENST000003352550,ENSG000001415681
ENST00000392325,ENSG000001415806
ENST00000571995,ENSG000001415421
ENST000002693470,ENSG000001415421
ENST00000538809,ENSG000001415421
ENST000002693731,ENSG000001415605
ENST00000300784,ENSG000001673634
ENST00000682479,ENSG000001415562
ENST00000682722,ENSG000001415562
ENST00000684464,ENSG000001415562
ENST00000684544,ENSG000001415562
ENST00000683282,ENSG000001415562
ENST00000684408,ENSG000001415562
ENST00000355528,ENSG000001415562
ENST00000684760,ENSG000001415562
ENST00000684349,ENSG000001415562
ENST00000539345,ENSG000001415562
ENST00000684000,ENSG000001415562
ENST00000684188,ENSG000001415562
ENST00000684429,ENSG000001415562
ENST00000683821,ENSG000001415562
ENST00000682315,ENSG000001415562
ENST00000269394,ENSG00000141579
ENST00000572562,ENSG00000141579
ENST00000576599,ENSG00000175711
ENST00000320865,ENSG00000175711
ENST000003200952,ENSG000001768453
ENST00000570778,ENSG000001768453
ENST00000571814,ENSG000001768453
ENST00000308911,ENSG00000173213
ENST00000582707,ENSG000001015575
ENST00000400266,ENSG000001015575
ENST00000261601,ENSG000001015575
ENST00000383589,ENSG000001015575
ENST000002616001,ENSG000000791342
ENST00000631280,ENSG000000791342
ENST00000616322,ENSG000000791342
ENST00000621904,ENSG000000791342
ENST00000400256,ENSG000001582702
ENST00000327228,ENSG00000177143
ENST00000400606,ENSG000000791016
ENST00000540035,ENSG000000791016
ENST00000581619,ENSG000000791016
ENST00000620089,ENSG000000791016
ENST000003383871,ENSG000000791016
ENST00000579494,ENSG000000791016
ENST000003232745,ENSG000001768906
ENST00000323250,ENSG000001768906
ENST00000323224,ENSG000001768906
ENST00000647584,ENSG000001321990
ENST00000383578,ENSG000001321990
ENST000003401162,ENSG000001321990
ENST00000580982,ENSG000001321990
ENST00000577961,ENSG000001761054
ENST00000314574,ENSG000001761054
ENST00000584307,ENSG000001761054
ENST00000450565,ENSG000001414333
ENST00000579794,ENSG000001414333
ENST000003198880,ENSG000001015745
ENST00000574538,ENSG000001015745
ENST00000261597,ENSG000000809863
ENST000003208761,ENSG000001015966
ENST00000254528,ENSG000001322051
ENST00000261596,ENSG000001015770
ENST00000677752,ENSG000001015770
ENST00000356443,ENSG000001016053
ENST00000400569,ENSG000001016053
ENST000002616061,ENSG000001016053
ENST00000579226,ENSG000001016083
ENST00000217652,ENSG000001016083
ENST00000578611,ENSG000001016083
ENST00000536605,ENSG000001016083
ENST00000580887,ENSG000001016083
ENST00000648965,ENSG000001186804
ENST000002375000,ENSG000001186804
ENST00000581193,ENSG000001186804
ENST00000400175,ENSG000001186804
ENST00000584539,ENSG000001186804
ENST00000401449,ENSG000001774262
ENST00000548489,ENSG000001774262
ENST00000618001,ENSG000001774262
ENST00000405385,ENSG000001774262
ENST00000407501,ENSG000001774262
ENST000003438200,ENSG000001774262
ENST00000551402,ENSG000001774262
ENST00000577543,ENSG000001774262
ENST00000551541,ENSG000001774262
ENST00000345133,ENSG000001774262
ENST000003305130,ENSG000001774262
ENST00000400167,ENSG000001774262
ENST00000472042,ENSG000001774262
ENST00000400147,ENSG000001705797
ENST00000400149,ENSG000001705797
ENST00000400155,ENSG000001705797
ENST00000400150,ENSG000001705797
ENST00000515196,ENSG000001705797
ENST00000315677,ENSG000001705797
ENST00000534970,ENSG000001705797
ENST00000539435,ENSG000001705797
ENST00000581699,ENSG000001705797
ENST00000400145,ENSG000001705797
ENST00000581527,ENSG000001705797
ENST00000639615,ENSG000001705797
ENST00000434239,ENSG00000231824
ENST00000580650,ENSG00000231824
ENST00000357006,ENSG000001980811
ENST00000615385,ENSG000001980811
ENST00000614697,ENSG000001980811
ENST00000651870,ENSG000001980811
ENST00000400143,ENSG000001980811
ENST00000544123,ENSG000000823978
ENST00000342933,ENSG000000823978
ENST00000341928,ENSG000000823978
ENST00000400111,ENSG000000823978
ENST00000540638,ENSG000000823978
ENST00000545076,ENSG000000823978
ENST00000581347,ENSG00000206432
ENST00000383490,ENSG00000206432
ENST00000400105,ENSG000001546556
ENST000003179312,ENSG000001546556
ENST00000400104,ENSG000001546556
ENST00000383472,ENSG000000887563
ENST00000262227,ENSG000000887563
ENST00000419673,ENSG000000887563
ENST00000531294,ENSG000000887563
ENST00000314319,ENSG000000887563
ENST00000532996,ENSG000000887563
ENST00000389658,ENSG000001016805
ENST00000638611,ENSG000001016805
ENST00000383467,ENSG00000206422
ENST000003321752,ENSG000001734827
ENST00000580170,ENSG000001734827
ENST00000400053,ENSG000001734827
ENST00000400060,ENSG000001734827
ENST00000649141,ENSG00000206418
ENST000003063295,ENSG000001685027
ENST00000517570,ENSG000001685027
ENST00000359865,ENSG000001685027
ENST00000400050,ENSG000001685027
ENST00000518815,ENSG000001685027
ENST00000497577,ENSG000001781273
ENST000003183881,ENSG000001781273
ENST00000400033,ENSG000001781273
ENST00000262126,ENSG000001017457
ENST00000400020,ENSG000001017457
ENST000002621200,ENSG000001287912
ENST00000581641,ENSG000001287912
ENST00000019317,ENSG000000177973
ENST00000383432,ENSG000000177973
ENST00000609094,ENSG000000177973
ENST00000400555,ENSG000001548456
ENST00000400556,ENSG000001548456
ENST00000578921,ENSG000001684613
ENST00000611534,ENSG000001684542
ENST00000536353,ENSG000001684542
ENST00000357775,ENSG000001684542
ENST00000306084,ENSG000001684542
ENST00000400000,ENSG000001015584
ENST00000340541,ENSG000001015584
ENST000003552850,ENSG000001548563
ENST00000578882,ENSG000001548563
ENST000003228971,ENSG000001342653
ENST000003020790,ENSG000001548643
ENST00000674853,ENSG000001548643
ENST00000383408,ENSG000001548643
ENST00000503781,ENSG000001548643
ENST00000580640,ENSG000001548643
ENST00000588001,ENSG00000236396
ENST000003340491,ENSG000001414047
ENST00000535121,ENSG000001414047
ENST00000269162,ENSG000001414047
ENST00000423027,ENSG000001414047
ENST00000602628,ENSG000001414047
ENST00000526991,ENSG00000255112
ENST00000588072,ENSG000001548897
ENST000003172351,ENSG000001548897
ENST000003099763,ENSG000001548897
ENST000003449871,ENSG000001548897
ENST00000589238,ENSG000001414012
ENST00000625802,ENSG000001414012
ENST00000269159,ENSG000001414012
ENST00000588927,ENSG000001414012
ENST00000587848,ENSG000001816262
ENST000003204770,ENSG000001761948
ENST00000591909,ENSG000001760143
ENST00000586653,ENSG000001760143
ENST000003177020,ENSG000001760143
ENST00000592683,ENSG000001760143
ENST00000590967,ENSG000001760143
ENST00000591208,ENSG000001760143
ENST00000269143,ENSG000001413851
ENST00000590956,ENSG000001413914
ENST00000336990,ENSG000001413914
ENST00000440960,ENSG000001413914
ENST00000592149,ENSG000001413914
ENST00000587735,ENSG000001413914
ENST00000409402,ENSG000001342785
ENST00000410092,ENSG000001342785
ENST00000309836,ENSG000001342785
ENST00000453447,ENSG000001342785
ENST00000585331,ENSG000001287891
ENST00000590217,ENSG000001287891
ENST000003176151,ENSG000001287891
ENST00000262127,ENSG000001016241
ENST00000423709,ENSG000001016241
ENST00000327283,ENSG000001753540
ENST00000591115,ENSG000001753540
ENST00000353319,ENSG000001753540
ENST000003096600,ENSG000001753540
ENST00000591497,ENSG000001753540
ENST00000646492,ENSG000001753540
ENST00000645191,ENSG000001753540
ENST000002621245,ENSG000000854156
ENST00000399892,ENSG000000854156
ENST00000506447,ENSG000001016398
ENST000003259712,ENSG000001016398
ENST00000430049,ENSG000001016398
ENST00000679177,ENSG000001686759
ENST00000679167,ENSG000001686759
ENST00000677055,ENSG000001686759
ENST00000399848,ENSG000001686759
ENST00000679091,ENSG000001686759
ENST000003594460,ENSG000001686759
ENST00000677744,ENSG000001686759
ENST00000678400,ENSG000001686759
ENST00000587757,ENSG000001686759
ENST00000585931,ENSG000001686759
ENST00000590308,ENSG000001686759
ENST00000586765,ENSG000001686759
ENST00000677910,ENSG000001686759
ENST00000651643,ENSG000001771503
ENST00000322247,ENSG000001771503
ENST00000402563,ENSG000001771503
ENST00000543302,ENSG000001016548
ENST00000383314,ENSG000001016548
ENST00000592764,ENSG000001016548
ENST00000589866,ENSG000001016548
ENST00000262173,ENSG000001016548
ENST00000324750,ENSG00000176136
ENST00000327606,ENSG00000185231
ENST00000589498,ENSG000001753222
ENST00000590202,ENSG000001753222
ENST000003589700,ENSG000001832068
ENST00000620346,ENSG000001832068
ENST00000358984,ENSG000001807774
ENST00000665241,ENSG000001807774
ENST00000399799,ENSG00000067900
ENST00000424526,ENSG000001414495
ENST000002692180,ENSG000001414495
ENST00000580732,ENSG000001414495
ENST000002692140,ENSG000001414461
ENST00000622333,ENSG000001414461
ENST00000579618,ENSG000001670881
ENST000003004130,ENSG000001670881
ENST00000582475,ENSG000001670881
ENST00000289119,ENSG000001582010
ENST00000580981,ENSG000001582010
ENST00000578270,ENSG000001582010
ENST00000261537,ENSG000001017522
ENST000002692160,ENSG000001414481
ENST00000581694,ENSG000001414481
ENST00000391403,ENSG00000212710
ENST00000525417,ENSG00000212710
ENST000003271550,ENSG000001017739
ENST00000399722,ENSG000001017739
ENST00000399725,ENSG000001017739
ENST00000360790,ENSG000001017739
ENST00000581687,ENSG000001017739
ENST00000400473,ENSG000001345083
ENST000002569252,ENSG000001345083
ENST00000420687,ENSG000001345083
ENST00000383233,ENSG000001344904
ENST00000542162,ENSG000001344904
ENST00000581585,ENSG000001017825
ENST00000339486,ENSG000001017825
ENST00000577501,ENSG000001017825
ENST00000615148,ENSG000001414520
ENST00000269221,ENSG000001414520
ENST00000590868,ENSG000001414520
ENST000002692280,ENSG000001414583
ENST00000592179,ENSG000001540657
ENST000003229803,ENSG000001540657
ENST00000585908,ENSG000001540657
ENST000003136544,ENSG000000537477
ENST00000399516,ENSG000000537477
ENST000002692171,ENSG000000537477
ENST00000587184,ENSG000000537477
ENST000003046210,ENSG000001682343
ENST00000584250,ENSG000001682343
ENST00000317571,ENSG000001682343
ENST00000577185,ENSG000001682343
ENST00000540918,ENSG000001682343
ENST00000627314,ENSG000001540401
ENST00000399481,ENSG000001540401
ENST000003272010,ENSG000001540401
ENST00000463087,ENSG000001540401
ENST00000399496,ENSG000001540401
ENST00000486759,ENSG000001540401
ENST00000415309,ENSG000001540401
ENST00000621648,ENSG000001540401
ENST00000399499,ENSG000001540401
ENST00000399443,ENSG000001414478
ENST00000319481,ENSG000001414478
ENST00000357041,ENSG000001414478
ENST00000638614,ENSG000001414478
ENST00000399441,ENSG000001414478
ENST00000648078,ENSG000001540591
ENST00000284202,ENSG000001540591
ENST00000256906,ENSG00000134489
ENST00000426880,ENSG00000134489
ENST00000361524,ENSG000001987951
ENST00000584787,ENSG000001987951
ENST00000538137,ENSG000001987951
ENST00000415083,ENSG000001413804
ENST00000542420,ENSG000001413804
ENST000002691371,ENSG000001413804
ENST00000415576,ENSG000001546115
ENST000003438480,ENSG000001546115
ENST000003082680,ENSG000001546115
ENST00000612461,ENSG000001546115
ENST000002691420,ENSG000001413843
ENST00000578121,ENSG000001413843
ENST00000580059,ENSG000001345044
ENST00000579973,ENSG000001345044
ENST00000417602,ENSG000001345044
ENST000003179321,ENSG000001345044
ENST00000408011,ENSG000001345044
ENST00000383168,ENSG000001718858
ENST00000672981,ENSG000001718858
ENST00000672188,ENSG000001718858
ENST00000581374,ENSG000001718858
ENST00000440832,ENSG000001718858
ENST00000675739,ENSG000001718858
ENST00000618847,ENSG000001540804
ENST00000581714,ENSG000001540804
ENST00000580774,ENSG000001540804
ENST00000269141,ENSG000001705580
ENST00000399380,ENSG000001705580
ENST00000676445,ENSG000001705580
ENST00000360428,ENSG000001347627
ENST00000434452,ENSG000001347627
ENST00000251081,ENSG000001347558
ENST000002809041,ENSG000001347558
ENST00000682357,ENSG000001347558
ENST00000648081,ENSG000001347558
ENST00000257197,ENSG000001347650
ENST00000257198,ENSG000001347650
ENST00000257192,ENSG00000134760
ENST00000308128,ENSG000001750652
ENST00000359747,ENSG000001750652
ENST00000257189,ENSG00000134757
ENST000002615903,ENSG000000466044
ENST00000585206,ENSG000000466044
ENST00000683654,ENSG000000466044
ENST00000610404,ENSG000001182712
ENST00000649620,ENSG000001182712
ENST00000237014,ENSG000001182712
ENST000003068510,ENSG000001182762
ENST000002370191,ENSG000001182762
ENST00000383131,ENSG000001182762
ENST00000269205,ENSG000001414370
ENST00000672005,ENSG000001414370
ENST000002833510,ENSG000001533395
ENST00000582539,ENSG000001533395
ENST00000582513,ENSG000001533395
ENST00000217740,ENSG00000101695
ENST00000261593,ENSG000001347584
ENST00000257190,ENSG000001347584
ENST00000399218,ENSG000001414416
ENST00000269209,ENSG000001414416
ENST00000581447,ENSG000001414342
ENST000002692021,ENSG000001414342
ENST00000359358,ENSG000001977050
ENST00000358095,ENSG000001977050
ENST00000581852,ENSG000001669606
ENST00000403303,ENSG000001669606
ENST00000383096,ENSG000001669606
ENST000003002272,ENSG000001669606
ENST00000579916,ENSG000001669606
ENST00000406524,ENSG000001669606
ENST00000583930,ENSG000001669606
ENST00000579947,ENSG000001669606
ENST00000681521,ENSG000001414313
ENST000002691972,ENSG000001414313
ENST000002615920,ENSG000001017466
ENST00000535384,ENSG000001017466
ENST00000589544,ENSG000001017466
ENST00000538587,ENSG000001017466
ENST00000682923,ENSG000001347693
ENST00000596745,ENSG000001347693
ENST000002833654,ENSG000001347693
ENST000003154560,ENSG000001347693
ENST00000598774,ENSG000001347693
ENST00000684266,ENSG000001347693
ENST00000683379,ENSG000001347693
ENST00000684359,ENSG000001347693
ENST00000679936,ENSG000001347693
ENST00000682483,ENSG000001347693
ENST00000681470,ENSG000001347693
ENST00000684734,ENSG000001347693
ENST00000683370,ENSG000001347693
ENST00000684610,ENSG000001347693
ENST00000683705,ENSG000001347693
ENST00000598334,ENSG000001347693
ENST00000554864,ENSG000001347693
ENST00000399121,ENSG000001347693
ENST00000595022,ENSG000001347693
ENST00000684377,ENSG000001347693
ENST00000682581,ENSG000001347693
ENST00000598142,ENSG000001347693
ENST00000681241,ENSG000001347693
ENST00000680346,ENSG000001347693
ENST00000348997,ENSG000001347693
ENST00000681274,ENSG000001347693
ENST00000680822,ENSG000001347693
ENST00000680767,ENSG000001347693
ENST00000597599,ENSG000001347693
ENST00000444659,ENSG000001347693
ENST00000679796,ENSG000001347693
ENST00000399113,ENSG000001347693
ENST00000601125,ENSG000001347693
ENST00000601632,ENSG000001347693
ENST000002691921,ENSG000001347693
ENST00000682129,ENSG000001347693
ENST00000684228,ENSG000001347693
ENST00000679678,ENSG000001347693
ENST00000591182,ENSG000001347693
ENST00000597674,ENSG000001347693
ENST00000556414,ENSG000001347693
ENST00000599844,ENSG000001347693
ENST00000679731,ENSG000001347693
ENST00000683876,ENSG000001347693
ENST00000413393,ENSG000001669743
ENST00000436190,ENSG000001669743
ENST00000538170,ENSG000001669743
ENST000003002490,ENSG000001669743
ENST00000588910,ENSG000001669743
ENST00000589699,ENSG000001669743
ENST000003305012,ENSG000001868123
ENST00000591206,ENSG000001868123
ENST000002613330,ENSG000001868123
ENST00000355632,ENSG000001868123
ENST00000585800,ENSG000001868123
ENST00000592264,ENSG000001868123
ENST00000610712,ENSG000001868144
ENST000003332060,ENSG000001868144
ENST00000420878,ENSG000001868144
ENST00000639929,ENSG000001868144
ENST00000589178,ENSG000001868144
ENST00000601405,ENSG000001868144
ENST00000592278,ENSG000001868144
ENST00000589881,ENSG000001724666
ENST000002613321,ENSG000001724666
ENST00000399061,ENSG000001724666
ENST00000589332,ENSG000001864962
ENST00000306346,ENSG000001864962
ENST00000586687,ENSG000001864962
ENST00000589258,ENSG00000267140
ENST00000592173,ENSG000001533916
ENST000003345982,ENSG000001533916
ENST00000590757,ENSG000001533916
ENST00000441607,ENSG000001533916
ENST00000586489,ENSG000001533916
ENST00000269195,ENSG000001414294
ENST00000591081,ENSG000001414294
ENST00000610527,ENSG000001414287
ENST00000618334,ENSG000001414287
ENST00000592875,ENSG000001414287
ENST00000333234,ENSG000001414287
ENST00000590898,ENSG000001414258
ENST00000399022,ENSG000001414258
ENST00000357384,ENSG000001414258
ENST00000588737,ENSG000001414258
ENST000002691870,ENSG000001414243
ENST00000590986,ENSG000001414243
ENST00000440549,ENSG000001414243
ENST000003513930,ENSG000001347594
ENST00000442325,ENSG000001347594
ENST00000423854,ENSG000001347594
ENST000003582321,ENSG000001347594
ENST000003504940,ENSG000001347594
ENST00000542824,ENSG000001347594
ENST00000261326,ENSG00000075643
ENST00000257209,ENSG000001347755
ENST00000590592,ENSG000001347755
ENST00000359247,ENSG000001347755
ENST00000591635,ENSG000001347755
ENST00000614939,ENSG000001347795
ENST00000587129,ENSG000001347795
ENST00000610723,ENSG000001347795
ENST00000590842,ENSG000001347795
ENST00000334295,ENSG000001347795
ENST00000593035,ENSG000001347795
ENST00000383056,ENSG000001347795
ENST00000589049,ENSG000001347795
ENST000002800200,ENSG000001504775
ENST00000592521,ENSG000001504775
ENST00000591619,ENSG000001504775
ENST00000586135,ENSG000001504775
